id,binding,binding_strength,kd,kon,koff,neutralization,binding_confidence,iptm,min_interaction_pae,structure_confidence
azure-bear-lava,False,,,,,,0.4036978185176849,0.9452492594718932,1.2443209886550903,0.7311986684799194
crimson-hawk-ice,False,,,,,,0.0301156025379896,0.9203457832336426,1.873899221420288,0.611922562122345
green-panda-granite,False,,,,,,0.0004129420849494,0.8689455389976501,2.727960586547852,0.195032849907875
azure-deer-ruby,False,,,,,,0.0002189821243518,0.607272207736969,7.845963001251221,0.0005516725359484
quiet-quail-ember,False,,,,,,0.0002523822477087,0.6040234565734863,7.02216911315918,0.0021177693270146
small-fox-willow,False,,,,,,0.0011699453461915,0.6766635179519653,7.858852386474609,0.0113907484337687
green-ram-onyx,False,,,,,,0.0019055326702073,0.4885334372520447,11.613911628723145,0.0001265411701751
pale-fox-reed,False,,,,,,5.153593519935384e-05,0.6271634697914124,8.528790473937988,0.0171641558408737
rapid-otter-cypress,False,,,,,,0.0111930463463068,0.8349862098693848,3.551703453063965,0.0695875734090805
rough-otter-sand,False,,,,,,0.0017104130238294,0.7808845639228821,3.7742137908935542,0.0271839257329702
frozen-fox-birch,False,,,,,,0.0005330443382263,0.2691953182220459,16.731204986572266,5.521351340576075e-07
azure-crane-dust,False,,,,,,0.0749288275837898,0.7526789307594299,5.65864896774292,0.0515555664896965
bright-falcon-maple,False,,,,,,0.5630186796188354,0.9360473155975342,1.5649492740631104,0.8070586323738098
noble-zebra-lava,False,,,,,,0.3915788233280182,0.9560723900794984,1.0578045845031738,0.8409028649330139
lunar-jaguar-moss,False,,,,,,0.6545979976654053,0.9592013359069824,1.0028231143951416,0.8447906374931335
shy-ox-leaf,False,,,,,,0.4088407754898071,0.9459115862846376,1.3594748973846436,0.8179584741592407
gentle-tiger-jade,False,,,,,,0.0017009254079312,0.9214432835578918,1.1120374202728271,0.6821615099906921
